country,year,elect_vio,gdp_pc,wdi_pop,quota_ord,quota_bi,quota_place,quota_thresh,civil_lib,wom_married15,actors,targets,lag_ev
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,NA,5,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2000,0,279.619569260939,4898400,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,3,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,NA,3,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,3,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,5,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,3,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,3,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,3,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,5,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,5,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,5,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,NA,3,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,NA,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,NA,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,1
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,0
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,1,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,1,2,1
Kyrgyzstan,2005,1,476.552129968975,5162600,0,0,NA,NA,0.636,NA,2,2,0
Kyrgyzstan,2005,0,476.552129968975,5162600,0,0,NA,NA,0.636,NA,4,1,1
Kyrgyzstan,2007,1,721.768690838857,5268400,3,1,1,30,0.636,NA,NA,3,0
Kyrgyzstan,2007,1,721.768690838857,5268400,3,1,1,30,0.636,NA,1,3,1
Kyrgyzstan,2007,1,721.768690838857,5268400,3,1,1,30,0.636,NA,NA,3,1
Kyrgyzstan,2007,0,721.768690838857,5268400,3,1,1,30,0.636,NA,2,1,1
Kyrgyzstan,2007,0,721.768690838857,5268400,3,1,1,30,0.636,NA,2,1,0
Kyrgyzstan,2007,0,721.768690838857,5268400,3,1,1,30,0.636,NA,2,1,0
Kyrgyzstan,2007,0,721.768690838857,5268400,3,1,1,30,0.636,NA,3,1,0
Kyrgyzstan,2007,0,721.768690838857,5268400,3,1,1,30,0.636,NA,2,1,0
